FAT; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1232.9; EUR; 70; 70; 75; 46.95; 4.70; B; B1; B1; NOP;
SLC; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 238.9; EUR; 25; 15; 10; 3.84; 0.70; L; L1; L1; NOP;
SLC; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1223.5; EUR; 70; 70; 75; 5.29; 0.53; B; B1; B1; NOP;
SLC; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 146.8; EUR; 25; 15; 10; 6.87; 0.82; L; L1; L1; NOP;
SLC; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 244.7; EUR; 25; 15; 10; 2.95; 0.54; L; L1; L1; NOP;
SLC; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1358.3; EUR; 70; 70; 75; 4.50; 0.45; B; B1; B1; NOP;
SLC; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 163.0; EUR; 25; 15; 10; 5.86; 0.70; L; L1; L1; NOP;
SLC; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 271.7; EUR; 25; 15; 10; 2.51; 0.46; L; L1; L1; NOP;
SLC; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1525.4; EUR; 70; 70; 75; 6.61; 0.66; B; B1; B1; NOP;
SLC; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 183.0; EUR; 25; 15; 10; 8.60; 1.03; L; L1; L1; NOP;
SLC; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 305.1; EUR; 25; 15; 10; 3.68; 0.67; L; L1; L1; NOP;
SLC; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1576.4; EUR; 70; 70; 75; 5.24; 0.52; B; B1; B1; NOP;
SLC; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 189.2; EUR; 25; 15; 10; 6.81; 0.81; L; L1; L1; NOP;
SLC; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 315.3; EUR; 25; 15; 10; 2.92; 0.53; L; L1; L1; NOP;
SLC; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1489.4; EUR; 70; 70; 75; 5.37; 0.54; B; B1; B1; NOP;
SLC; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 178.7; EUR; 25; 15; 10; 6.98; 0.83; L; L1; L1; NOP;
SLC; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 297.9; EUR; 25; 15; 10; 2.99; 0.55; L; L1; L1; NOP;
SLC; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1616.3; EUR; 70; 70; 75; 5.56; 0.56; B; B1; B1; NOP;
SLC; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 194.0; EUR; 25; 15; 10; 7.23; 0.86; L; L1; L1; NOP;
SLC; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 323.3; EUR; 25; 15; 10; 3.10; 0.57; L; L1; L1; NOP;
SLC; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1154.4; EUR; 70; 70; 75; 6.34; 0.63; B; B1; B1; NOP;
SLC; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 138.5; EUR; 25; 15; 10; 8.25; 0.99; L; L1; L1; NOP;
SLC; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 230.9; EUR; 25; 15; 10; 3.53; 0.65; L; L1; L1; NOP;
SLC; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1369.1; EUR; 70; 70; 75; 4.26; 0.43; B; B1; B1; NOP;
SLC; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 164.3; EUR; 25; 15; 10; 5.54; 0.66; L; L1; L1; NOP;
SLC; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 273.8; EUR; 25; 15; 10; 2.38; 0.43; L; L1; L1; NOP;
SLC; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1198.1; EUR; 70; 70; 75; 5.71; 0.57; B; B1; B1; NOP;
SLC; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 143.8; EUR; 25; 15; 10; 7.43; 0.89; L; L1; L1; NOP;
SLC; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 239.6; EUR; 25; 15; 10; 3.18; 0.58; L; L1; L1; NOP;
SFO; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1329.8; EUR; 70; 70; 75; 54.37; 5.44; B; B1; B1; NOP;
SFO; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 159.6; EUR; 25; 15; 10; 70.68; 8.45; L; L1; L1; NOP;
SFO; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 266.0; EUR; 25; 15; 10; 30.29; 5.53; L; L1; L1; NOP;
SFO; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1228.8; EUR; 70; 70; 75; 54.37; 5.44; B; B1; B1; NOP;
SFO; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 147.5; EUR; 25; 15; 10; 70.68; 8.45; L; L1; L1; NOP;
SFO; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 245.8; EUR; 25; 15; 10; 30.29; 5.53; L; L1; L1; NOP;
SFO; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1627.0; EUR; 70; 70; 75; 7.81; 0.78; B; B1; B1; NOP;
SFO; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 195.2; EUR; 25; 15; 10; 10.15; 1.21; L; L1; L1; NOP;
SFO; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 325.4; EUR; 25; 15; 10; 4.35; 0.79; L; L1; L1; NOP;
SFO; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1612.9; EUR; 70; 70; 75; 8.35; 0.84; B; B1; B1; NOP;
SFO; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 193.5; EUR; 25; 15; 10; 10.85; 1.30; L; L1; L1; NOP;
SFO; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 322.6; EUR; 25; 15; 10; 4.65; 0.85; L; L1; L1; NOP;
SFO; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1792.3; EUR; 70; 70; 75; 8.54; 0.85; B; B1; B1; NOP;
SFO; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 215.1; EUR; 25; 15; 10; 11.11; 1.33; L; L1; L1; NOP;
SFO; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 358.5; EUR; 25; 15; 10; 4.76; 0.87; L; L1; L1; NOP;
SFO; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1573.3; EUR; 70; 70; 75; 8.10; 0.81; B; B1; B1; NOP;
SFO; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 188.8; EUR; 25; 15; 10; 10.53; 1.26; L; L1; L1; NOP;
SFO; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 314.7; EUR; 25; 15; 10; 4.51; 0.82; L; L1; L1; NOP;
SFO; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1321.8; EUR; 70; 70; 75; 6.14; 0.61; B; B1; B1; NOP;
SFO; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 158.6; EUR; 25; 15; 10; 7.98; 0.95; L; L1; L1; NOP;
SFO; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 264.3; EUR; 25; 15; 10; 3.42; 0.62; L; L1; L1; NOP;
SFO; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1680.0; EUR; 70; 70; 75; 6.61; 0.66; B; B1; B1; NOP;
SFO; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 201.6; EUR; 25; 15; 10; 8.60; 1.03; L; L1; L1; NOP;
SFO; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 336.0; EUR; 25; 15; 10; 3.68; 0.67; L; L1; L1; NOP;
SFO; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1803.9; EUR; 70; 70; 75; 10.10; 1.01; B; B1; B1; NOP;
SFO; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 216.5; EUR; 25; 15; 10; 13.13; 1.57; L; L1; L1; NOP;
SFO; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 360.8; EUR; 25; 15; 10; 5.63; 1.03; L; L1; L1; NOP;
SFO; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1517.8; EUR; 70; 70; 75; 8.81; 0.88; B; B1; B1; NOP;
SFO; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 182.1; EUR; 25; 15; 10; 11.45; 1.37; L; L1; L1; NOP;
SFO; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 303.6; EUR; 25; 15; 10; 4.91; 0.90; L; L1; L1; NOP;
SFO; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1726.0; EUR; 70; 70; 75; 9.74; 0.97; B; B1; B1; NOP;
SFO; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 207.1; EUR; 25; 15; 10; 12.66; 1.51; L; L1; L1; NOP;
SFO; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 345.2; EUR; 25; 15; 10; 5.42; 0.99; L; L1; L1; NOP;
SFO; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1307.1; EUR; 70; 70; 75; 8.99; 0.90; B; B1; B1; NOP;
SFO; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 156.9; EUR; 25; 15; 10; 11.69; 1.40; L; L1; L1; NOP;
SFO; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 261.4; EUR; 25; 15; 10; 5.01; 0.91; L; L1; L1; NOP;
SFO; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1269.3; EUR; 70; 70; 75; 11.40; 1.14; B; B1; B1; NOP;
SFO; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 152.3; EUR; 25; 15; 10; 14.83; 1.77; L; L1; L1; NOP;
SFO; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 253.9; EUR; 25; 15; 10; 6.35; 1.16; L; L1; L1; NOP;
SFO; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1530.9; EUR; 70; 70; 75; 8.73; 0.87; B; B1; B1; NOP;
SFO; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 183.7; EUR; 25; 15; 10; 11.35; 1.36; L; L1; L1; NOP;
SFO; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 306.2; EUR; 25; 15; 10; 4.87; 0.89; L; L1; L1; NOP;
SFO; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1830.3; EUR; 70; 70; 75; 7.45; 0.75; B; B1; B1; NOP;
SFO; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 219.6; EUR; 25; 15; 10; 9.68; 1.16; L; L1; L1; NOP;
SFO; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 366.0; EUR; 25; 15; 10; 4.15; 0.76; L; L1; L1; NOP;
SFO; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1813.8; EUR; 70; 70; 75; 10.92; 1.09; B; B1; B1; NOP;
SFO; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 217.7; EUR; 25; 15; 10; 14.20; 1.70; L; L1; L1; NOP;
SFO; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 362.8; EUR; 25; 15; 10; 6.09; 1.11; L; L1; L1; NOP;
SFO; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1874.1; EUR; 70; 70; 75; 8.66; 0.87; B; B1; B1; NOP;
SFO; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 224.9; EUR; 25; 15; 10; 11.26; 1.35; L; L1; L1; NOP;
SFO; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 374.8; EUR; 25; 15; 10; 4.83; 0.88; L; L1; L1; NOP;
SFO; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1617.6; EUR; 70; 70; 75; 8.87; 0.89; B; B1; B1; NOP;
SFO; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 194.1; EUR; 25; 15; 10; 11.54; 1.38; L; L1; L1; NOP;
SFO; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 323.5; EUR; 25; 15; 10; 4.94; 0.90; L; L1; L1; NOP;
SFO; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1997.9; EUR; 70; 70; 75; 9.19; 0.92; B; B1; B1; NOP;
SFO; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 239.7; EUR; 25; 15; 10; 11.95; 1.43; L; L1; L1; NOP;
SFO; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 399.6; EUR; 25; 15; 10; 5.12; 0.93; L; L1; L1; NOP;
SFO; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1360.1; EUR; 70; 70; 75; 10.49; 1.05; B; B1; B1; NOP;
SFO; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 163.2; EUR; 25; 15; 10; 13.64; 1.63; L; L1; L1; NOP;
SFO; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 272.0; EUR; 25; 15; 10; 5.84; 1.07; L; L1; L1; NOP;
SFO; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1822.5; EUR; 70; 70; 75; 7.05; 0.71; B; B1; B1; NOP;
SFO; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 218.7; EUR; 25; 15; 10; 9.16; 1.10; L; L1; L1; NOP;
SFO; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 364.5; EUR; 25; 15; 10; 3.93; 0.72; L; L1; L1; NOP;
SFO; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1262.1; EUR; 70; 70; 75; 9.44; 0.94; B; B1; B1; NOP;
SFO; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 151.5; EUR; 25; 15; 10; 12.27; 1.47; L; L1; L1; NOP;
SFO; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 252.4; EUR; 25; 15; 10; 5.26; 0.96; L; L1; L1; NOP;
SEA; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1227.8; EUR; 70; 70; 75; 41.54; 4.15; B; B1; B1; NOP;
SEA; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 147.3; EUR; 25; 15; 10; 54.00; 6.45; L; L1; L1; NOP;
SEA; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 245.6; EUR; 25; 15; 10; 23.14; 4.23; L; L1; L1; NOP;
SEA; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1323.4; EUR; 70; 70; 75; 41.54; 4.15; B; B1; B1; NOP;
SEA; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 158.8; EUR; 25; 15; 10; 54.00; 6.45; L; L1; L1; NOP;
SEA; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 264.7; EUR; 25; 15; 10; 23.14; 4.23; L; L1; L1; NOP;
SEA; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 2062.8; EUR; 70; 70; 75; 5.96; 0.60; B; B1; B1; NOP;
SEA; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 247.5; EUR; 25; 15; 10; 7.75; 0.93; L; L1; L1; NOP;
SEA; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 412.6; EUR; 25; 15; 10; 3.32; 0.61; L; L1; L1; NOP;
SEA; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1603.3; EUR; 70; 70; 75; 6.38; 0.64; B; B1; B1; NOP;
SEA; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 192.4; EUR; 25; 15; 10; 8.30; 0.99; L; L1; L1; NOP;
SEA; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 320.7; EUR; 25; 15; 10; 3.56; 0.65; L; L1; L1; NOP;
SEA; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 2050.9; EUR; 70; 70; 75; 6.52; 0.65; B; B1; B1; NOP;
SEA; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 246.1; EUR; 25; 15; 10; 8.48; 1.01; L; L1; L1; NOP;
SEA; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 410.2; EUR; 25; 15; 10; 3.64; 0.66; L; L1; L1; NOP;
SEA; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1440.1; EUR; 70; 70; 75; 6.19; 0.62; B; B1; B1; NOP;
SEA; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 172.8; EUR; 25; 15; 10; 8.05; 0.96; L; L1; L1; NOP;
SEA; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 288.0; EUR; 25; 15; 10; 3.45; 0.63; L; L1; L1; NOP;
SEA; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1676.5; EUR; 70; 70; 75; 4.69; 0.47; B; B1; B1; NOP;
SEA; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 201.2; EUR; 25; 15; 10; 6.10; 0.73; L; L1; L1; NOP;
SEA; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 335.3; EUR; 25; 15; 10; 2.61; 0.48; L; L1; L1; NOP;
SEA; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1719.3; EUR; 70; 70; 75; 5.05; 0.51; B; B1; B1; NOP;
SEA; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 206.3; EUR; 25; 15; 10; 6.57; 0.78; L; L1; L1; NOP;
SEA; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 343.8; EUR; 25; 15; 10; 2.81; 0.51; L; L1; L1; NOP;
SEA; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1613.1; EUR; 70; 70; 75; 7.71; 0.77; B; B1; B1; NOP;
SEA; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 193.6; EUR; 25; 15; 10; 10.02; 1.20; L; L1; L1; NOP;
SEA; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 322.6; EUR; 25; 15; 10; 4.30; 0.78; L; L1; L1; NOP;
SEA; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1542.6; EUR; 70; 70; 75; 6.73; 0.67; B; B1; B1; NOP;
SEA; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 185.1; EUR; 25; 15; 10; 8.74; 1.04; L; L1; L1; NOP;
SEA; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 308.5; EUR; 25; 15; 10; 3.75; 0.68; L; L1; L1; NOP;
SEA; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1796.6; EUR; 70; 70; 75; 7.44; 0.74; B; B1; B1; NOP;
SEA; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 215.6; EUR; 25; 15; 10; 9.67; 1.16; L; L1; L1; NOP;
SEA; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 359.3; EUR; 25; 15; 10; 4.15; 0.76; L; L1; L1; NOP;
SEA; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1434.9; EUR; 70; 70; 75; 6.88; 0.69; B; B1; B1; NOP;
SEA; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 172.2; EUR; 25; 15; 10; 8.94; 1.07; L; L1; L1; NOP;
SEA; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 287.0; EUR; 25; 15; 10; 3.83; 0.70; L; L1; L1; NOP;
SEA; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1220.3; EUR; 70; 70; 75; 8.71; 0.87; B; B1; B1; NOP;
SEA; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 146.4; EUR; 25; 15; 10; 11.32; 1.35; L; L1; L1; NOP;
SEA; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 244.1; EUR; 25; 15; 10; 4.85; 0.89; L; L1; L1; NOP;
SEA; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1242.1; EUR; 70; 70; 75; 6.67; 0.67; B; B1; B1; NOP;
SEA; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 149.1; EUR; 25; 15; 10; 8.67; 1.04; L; L1; L1; NOP;
SEA; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 248.4; EUR; 25; 15; 10; 3.72; 0.68; L; L1; L1; NOP;
SEA; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1529.6; EUR; 70; 70; 75; 5.69; 0.57; B; B1; B1; NOP;
SEA; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 183.6; EUR; 25; 15; 10; 7.40; 0.88; L; L1; L1; NOP;
SEA; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 305.9; EUR; 25; 15; 10; 3.17; 0.58; L; L1; L1; NOP;
SEA; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1739.0; EUR; 70; 70; 75; 8.35; 0.84; B; B1; B1; NOP;
SEA; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 208.7; EUR; 25; 15; 10; 10.85; 1.30; L; L1; L1; NOP;
SEA; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 347.8; EUR; 25; 15; 10; 4.65; 0.85; L; L1; L1; NOP;
SEA; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1495.1; EUR; 70; 70; 75; 6.62; 0.66; B; B1; B1; NOP;
SEA; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 179.4; EUR; 25; 15; 10; 8.61; 1.03; L; L1; L1; NOP;
SEA; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 299.0; EUR; 25; 15; 10; 3.69; 0.67; L; L1; L1; NOP;
SEA; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1394.5; EUR; 70; 70; 75; 6.78; 0.68; B; B1; B1; NOP;
SEA; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 167.3; EUR; 25; 15; 10; 8.81; 1.05; L; L1; L1; NOP;
SEA; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 278.9; EUR; 25; 15; 10; 3.78; 0.69; L; L1; L1; NOP;
SEA; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1716.4; EUR; 70; 70; 75; 7.02; 0.70; B; B1; B1; NOP;
SEA; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 206.0; EUR; 25; 15; 10; 9.13; 1.09; L; L1; L1; NOP;
SEA; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 343.3; EUR; 25; 15; 10; 3.91; 0.71; L; L1; L1; NOP;
SEA; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1595.4; EUR; 70; 70; 75; 8.01; 0.80; B; B1; B1; NOP;
SEA; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 191.4; EUR; 25; 15; 10; 10.42; 1.24; L; L1; L1; NOP;
SEA; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 319.1; EUR; 25; 15; 10; 4.46; 0.82; L; L1; L1; NOP;
SEA; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1504.8; EUR; 70; 70; 75; 5.39; 0.54; B; B1; B1; NOP;
SEA; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 180.6; EUR; 25; 15; 10; 7.01; 0.84; L; L1; L1; NOP;
SEA; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 301.0; EUR; 25; 15; 10; 3.00; 0.55; L; L1; L1; NOP;
SEA; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1280.8; EUR; 70; 70; 75; 7.21; 0.72; B; B1; B1; NOP;
SEA; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 153.7; EUR; 25; 15; 10; 9.37; 1.12; L; L1; L1; NOP;
SEA; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 256.2; EUR; 25; 15; 10; 4.01; 0.73; L; L1; L1; NOP;
OLM; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1475.1; EUR; 70; 70; 75; 50.23; 5.02; B; B1; B1; NOP;
OLM; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 177.0; EUR; 25; 15; 10; 65.30; 7.80; L; L1; L1; NOP;
OLM; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 295.0; EUR; 25; 15; 10; 27.98; 5.11; L; L1; L1; NOP;
OLM; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1230.9; EUR; 70; 70; 75; 50.23; 5.02; B; B1; B1; NOP;
OLM; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 147.7; EUR; 25; 15; 10; 65.30; 7.80; L; L1; L1; NOP;
OLM; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 246.2; EUR; 25; 15; 10; 27.98; 5.11; L; L1; L1; NOP;
OLM; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1765.4; EUR; 70; 70; 75; 7.21; 0.72; B; B1; B1; NOP;
OLM; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 211.8; EUR; 25; 15; 10; 9.37; 1.12; L; L1; L1; NOP;
OLM; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 353.1; EUR; 25; 15; 10; 4.01; 0.73; L; L1; L1; NOP;
OLM; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1450.9; EUR; 70; 70; 75; 7.71; 0.77; B; B1; B1; NOP;
OLM; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 174.1; EUR; 25; 15; 10; 10.02; 1.20; L; L1; L1; NOP;
OLM; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 290.2; EUR; 25; 15; 10; 4.30; 0.78; L; L1; L1; NOP;
OLM; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1720.6; EUR; 70; 70; 75; 7.89; 0.79; B; B1; B1; NOP;
